sex,age,famsize,Pstatus,Medu,Fedu,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,famrel,freetime,goout,health,absences,alc,grade
1.0,21.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,3.0,3.0,4.0,21.0,1.8127965698332884,-0.48974871224453526
0.0,20.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,3.0,8.0,0.007335297181664979,0.6728562050918102
0.0,19.0,0.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,5.0,5.0,5.0,2.0426358960911037,-0.40345874832630013
1.0,17.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,5.0,10.0,-0.3819244996301757,1.7951950221651831
0.0,18.0,0.0,1.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,4.0,2.0,5.0,-0.3819244996301757,1.3838210422046233
1.0,18.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,4.0,13.0,2.4318956929029443,0.7086147163644774
1.0,19.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,4.0,4.0,10.0,0.3965950939935057,-0.5255072235172024
0.0,18.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,4.0,4.0,10.0,0.007335297181664979,1.3838210422046233
0.0,20.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,1.0,5.0,5.0,-0.7711842964420164,-0.6015318350528421
0.0,18.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,4.0,-0.3819244996301757,0.18545761359561067
0.0,16.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,5.0,11.0,0.007335297181664979,-0.1901578550922821
0.0,16.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,0.0,-0.7711842964420164,0.2212161248682778
0.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,3.0,2.0,6.0,-0.7711842964420164,-0.37796558943622854
0.0,15.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,4.0,5.0,4.0,0.5560155645475311,-0.29167562551799336
0.0,16.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,2.0,5.0,0.0,-0.3819244996301757,1.607387287821237
0.0,15.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,0.0,-0.7711842964420164,-1.1144235854391131
1.0,16.0,1.0,0.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,2.0,2.0,5.0,0.007335297181664979,-0.1901578550922821
1.0,16.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,5.0,0.0,-0.7711842964420164,-0.1901578550922821
0.0,17.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,4.0,5.0,0.0,-0.3819244996301757,-0.37796558943622854
0.0,17.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,5.0,0.0,0.16675576773569034,-1.490039054127006
0.0,15.0,0.0,1.0,4.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,5.0,0.0,1.8832154255370783,0.7086147163644774
0.0,16.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,-0.7711842964420164,-0.39319339594370467
0.0,15.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,3.0,4.0,0.0,-0.3819244996301757,-0.37796558943622854
0.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,2.0,4.0,-0.3819244996301757,-1.3022313197830595
0.0,16.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,0.0,-0.3819244996301757,0.11969835444256655
0.0,17.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,3.0,2.0,0.007335297181664979,-0.10386789117404699
0.0,15.0,0.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,4.0,0.0,-0.7711842964420164,1.196013307860677
1.0,16.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0,3.0,0.0,2.4318956929029443,-2.5913923013006124
1.0,17.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,3.0,5.0,4.0,0.9452753613593717,-0.7893395693967884
1.0,15.0,1.0,1.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,4.0,2.0,0.0,-0.3819244996301757,0.4953138231304593
1.0,15.0,1.0,1.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,-0.3819244996301757,-0.9874126561233303
1.0,16.0,0.0,1.0,3.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,5.0,4.0,-0.3819244996301757,-0.40345874832630013
1.0,15.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0,4.0,8.0,0.9452753613593717,-0.9011226922050951
1.0,15.0,1.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,3.0,5.0,0.0,-0.7711842964420164,-0.07837473228397535
1.0,17.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,5.0,5.0,3.0,8.0,2.98057596026881,-0.6878217989710772
0.0,16.0,0.0,1.0,4.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,6.0,-0.7711842964420164,1.5058695173955254
0.0,15.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,1.0,3.0,-0.7711842964420164,0.2972407364039174
0.0,16.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,4.0,1.0,2.0,-0.3819244996301757,1.1199886963250374
1.0,16.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,5.0,0.0,-0.7711842964420164,-0.1901578550922821
0.0,16.0,0.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,5.0,4.0,4.0,-0.7711842964420164,-0.40345874832630013
0.0,16.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,0.0,-0.3819244996301757,-0.7535810581241212
0.0,16.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,-0.3819244996301757,-0.8653641809324281
0.0,15.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,2.0,0.0,1.104695831913397,-0.5760386761627704
0.0,16.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0,2.0,0.0,-0.22250402907615036,0.7949046802827126
1.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,4.0,2.98057596026881,-0.1901578550922821
0.0,16.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,1.0,0.0,-0.7711842964420164,0.21625367074339719
0.0,16.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,5.0,2.0,-0.7711842964420164,-0.47948335986193985
0.0,15.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,-0.7711842964420164,-0.17989250270968662
0.0,16.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,1.653376099279263,0.5055791755130549
0.0,15.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,0.0,-0.3819244996301757,0.7086147163644774
0.0,15.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,5.0,2.0,0.16675576773569034,0.3432646000591801
1.0,16.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0,6.0,1.4939556287252378,-0.07837473228397535
0.0,18.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0,9.0,0.5560155645475311,-0.8653641809324281
1.0,15.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,4.0,0.0,0.007335297181664979,-0.39319339594370467
0.0,16.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,4.0,2.0,1.0,-0.7711842964420164,0.7188800687470729
1.0,15.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,4.0,1.0,-0.3819244996301757,0.41928921159481974
1.0,16.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,0.0,-0.7711842964420164,0.41928921159481974
0.0,15.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,4.0,1.0,4.0,-0.7711842964420164,0.3329992476765846
0.0,16.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,5.0,2.0,0.5560155645475311,0.11969835444256655
0.0,16.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,0.0,-0.7711842964420164,0.9929777670092544
1.0,16.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,4.0,0.5560155645475311,-0.5810011302876511
1.0,15.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,4.0,3.0,2.0,1.8832154255370783,-0.1901578550922821
0.0,15.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,2.0,4.0,0.0,-0.7711842964420164,0.4953138231304593
0.0,16.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,3.0,5.0,2.0,-0.7711842964420164,-0.7535810581241212
1.0,15.0,0.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,3.0,3.0,11.0,0.9452753613593717,-0.06810937990137984
0.0,16.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,-0.7711842964420164,-1.190448196974753
0.0,17.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,5.0,3.0,5.0,4.0,-0.7711842964420164,-0.5912664826702466
0.0,19.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,2.0,0.0,-0.7711842964420164,-0.5912664826702466
0.0,17.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,3.0,3.0,2.0,-0.7711842964420164,-0.40345874832630013
0.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,4.0,0.0,0.007335297181664979,-0.5760386761627704
0.0,16.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,1.0,1.0,-0.3819244996301757,-0.40345874832630013
0.0,16.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,4.0,1.0,6.0,-0.3819244996301757,-1.190448196974753
0.0,17.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,5.0,4.0,0.0,-0.3819244996301757,-0.17989250270968662
0.0,16.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0,3.0,1.0,0.3965950939935057,-0.48974871224453526
0.0,18.0,1.0,0.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,6.0,-0.7711842964420164,-0.81483272828686
0.0,19.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,3.0,1.0,3.0,6.0,-0.7711842964420164,-0.9011226922050951
1.0,18.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,3.0,4.0,0.0,1.4939556287252378,-0.7030496054785532
0.0,18.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,4.0,-0.7711842964420164,-0.38823094181882395
0.0,19.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,12.0,0.8748565056555815,-1.0026404626308063
0.0,16.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,3.0,2.0,-0.7711842964420164,-0.6015318350528421
0.0,17.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,5.0,5.0,1.8832154255370783,-0.5912664826702466
0.0,16.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,5.0,3.0,0.0,0.007335297181664979,-0.7893395693967884
0.0,16.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,4.0,4.0,0.0,-0.7711842964420164,0.6325901048288377
0.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,0.16675576773569034,0.8203978391727841
1.0,17.0,0.0,1.0,3.0,3.0,1.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,0.0,1.4939556287252378,-0.27644781901051724
0.0,16.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,0.0,-0.7711842964420164,0.7188800687470729
0.0,16.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,5.0,0.0,-0.3819244996301757,1.5313626762855972
1.0,17.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,3.0,5.0,1.0,12.0,2.98057596026881,-1.3885212837012946
1.0,16.0,1.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,5.0,5.0,8.0,0.7858548908053463,0.5310723344031265
1.0,17.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0,3.0,2.0,1.8832154255370783,-0.6672910942058862
0.0,16.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,0.0,-0.7711842964420164,0.8203978391727841
0.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,5.0,1.0,0.0,-0.7711842964420164,0.40902385921222423
0.0,17.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,5.0,5.0,0.0,-0.3819244996301757,-0.07837473228397535
0.0,20.0,0.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,8.0,0.9452753613593717,-0.36770023705363303
0.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,3.0,0.0,-0.7711842964420164,-0.16466469620221047
1.0,17.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,5.0,5.0,0.0,-0.3819244996301757,-0.5657733237801749
0.0,16.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,2.0,1.0,0.0,-0.7711842964420164,1.693677251739472
0.0,17.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,2.0,1.0,0.0,-0.7711842964420164,1.49560416501293
0.0,17.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,5.0,4.0,1.0,-0.7711842964420164,-0.36770023705363303
0.0,18.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0,5.0,9.0,-0.7711842964420164,-1.276738160892988
0.0,16.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,0.007335297181664979,-1.1801828445921574
0.0,16.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,0.3965950939935057,-1.378255931318699
0.0,18.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,3.0,8.0,0.3965950939935057,-0.6927842530959577
0.0,16.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,3.0,2.0,0.0,0.5560155645475311,1.196013307860677
0.0,16.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0,2.0,0.0,0.3965950939935057,0.9066878030910193
0.0,18.0,0.0,0.0,2.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,0.007335297181664979,-1.2817006150178687
1.0,16.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,0.0,-0.7711842964420164,-1.7689847855123269
0.0,16.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0,5.0,6.0,0.007335297181664979,-1.2007135493573482
0.0,16.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,0.0,-0.7711842964420164,-0.6015318350528421
0.0,16.0,0.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,4.0,3.0,4.0,-0.3819244996301757,-0.9771473037407348
1.0,18.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,2.0,2.98057596026881,-1.6881121408535478
0.0,16.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,2.0,2.0,-0.7711842964420164,-0.9874126561233303
1.0,17.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,5.0,0.0,-0.3819244996301757,1.1047608898175612
0.0,17.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,5.0,1.0,-0.3819244996301757,0.7086147163644774
1.0,16.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,3.0,3.0,0.0,0.16675576773569034,-0.47948335986193985
0.0,17.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,3.0,5.0,5.0,-0.3819244996301757,-0.6775564465884817
0.0,16.0,1.0,1.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,3.0,5.0,1.0,-0.3819244996301757,-0.07837473228397535
1.0,17.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,8.0,2.98057596026881,-0.7996049217793839
1.0,17.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,3.0,1.0,0.0,1.104695831913397,-0.37796558943622854
1.0,16.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,5.0,2.0,0.3965950939935057,-0.9668819513581393
0.0,16.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,3.0,0.0,-0.7711842964420164,1.0944955374349656
1.0,16.0,1.0,1.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,5.0,0.0,1.3345351581712124,0.10943300205997104
1.0,15.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,11.0,0.007335297181664979,-0.38823094181882395
1.0,15.0,1.0,0.0,2.0,2.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,8.0,0.5560155645475311,0.7086147163644774
1.0,15.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,5.0,11.0,-0.3819244996301757,0.3227338952939891
0.0,16.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,5.0,2.0,0.16675576773569034,-0.07837473228397535
0.0,16.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,8.0,0.16675576773569034,-0.48974871224453526
0.0,17.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,1.0,5.0,0.16675576773569034,-0.3019409779005889
0.0,17.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,3.0,5.0,0.0,-0.7711842964420164,-0.28141027313539785
0.0,16.0,0.0,1.0,4.0,4.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,5.0,5.0,1.0,0.3965950939935057,-0.10386789117404699
1.0,17.0,0.0,1.0,4.0,4.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,2.0,0.007335297181664979,-0.7638464105067168
1.0,17.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,2.0,5.0,2.0,1.104695831913397,0.11969835444256655
1.0,17.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,4.0,4.0,5.0,8.0,1.4939556287252378,-0.8756295333150236
0.0,17.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,5.0,5.0,0.0,-0.7711842964420164,0.9827124146266589
1.0,16.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,0.0,-0.22250402907615036,-0.1901578550922821
